;title;tag;date;text;is_question;id
191;;['Budapest', 'kollégium', 'Corvinus', 'BCE', 'szakkollégium'];2016. dec. 14. 01:31;"hát, nagy a túljelentkezés mindegyikben :D
én tavaly probáltam, de nem jöttem be nekik. Ha nincs ismerettséged akkor nincs sok esélyed, kivéve, ha nagyon megfogja őket a személyiséged.
Érdemes elmenned téli táborba :D illetve elsős kurzusokra.
Mindegyik szakkoli kb 10-20 embert vesz fel, és 70-100 an tuti jelentkeznek :DD
Egy szakkoliba jelentkezhetsz, többe nem";False;8289165
192;"Benda Kálmán Bölcsészet- és Társadalomtudományi
Szakkollégium? (Pszichológia)";['egyetem', 'kollégium', 'pszichológia', 'szakkollégium'];2017. aug. 10. 21:20;"Ha netán akad valaki, aki a Benda Kálmán Szakkollégiumot választotta, amíg a Károli Gáspár Református Egyetemen tanu(t), leírná a tapasztalatokat? Hogy a kollégium által előírt feltételeket milyen nehéz és energia- illetve időigényes teljesíteni munka és egyetem mellett?
";True;8793673
193;"Konkrétan miben más egy szakkollégium mint egy normál
kollégium? Gólyaként hogyan lehet bekerülni?
Egyáltalán érdemes?";;2017. okt. 28. 20:03;;True;8936749
194;;;2017. okt. 28. 22:02;A szakkoli nem egy szó szoros értelmében vett kollégiumi épület, hanem egy diákkör, akik szammai programokat szerveznek stb. Jelentkezni kell, általában beszélgetnek veled és felvesznek. Igen, általában érdemes.;False;8936749
195;;;2017. okt. 29. 19:57;"Azért kiegészíteném az elsőt: a szakkollégiumok azért épületet, kollégiumi szállást is jelentenek, de vannak ""bent lakó"" és ""külsős"" szakkollégisták is. A külsősök nem laknak a koliban, de a programokon részt vesznek, a közösség tagjai. A szakkolisoknak rengeteg plusz tárgy van meghirdetve, amikből válogathatnak, nagyon jó lehetőség szokott lenni, rengeteg izgalmas téma.";False;8936749
196;Mennyire nehéz bekerülni a Bibó István Szakkollégiumba?;['Budapest', 'jog', 'kollégium', 'ELTE', 'Bibó István'];2015. jan. 1. 15:33;;True;6436266
197;Szakkollégiumi motivációs levélbe mit kell írni?;;2018. júl. 23. 12:07;"A jelentkezéshez már kellett bemutatkozást írni, hogy miért szeretnék oda menni, erről arról mit gondolok. Akkor ide mit kell írni?
";True;9424486
198;;;2018. júl. 23. 13:53;Írhatod részben ugyan azt. Miért akarsz oda jelentkezni, mit szeretnél ott csinálni, miért lenne az jó neked, mennyire van kedved csinálni ezeket, mik a hosszútávú terveid, mennyit tudnál foglalkozni vele, mennyit ismersz a témakörből, mennyire tudnál beilleszkedni a csapatba. Ilyesmiket írhatsz, ezek kapcsolódnak a motivációhoz. Ennek a levélnek az a célja, hogy kiderítsék, mennyire akarsz oda tartozni, és lesz-e haszna számukra annak, hogy felvesznek.;False;9424486
199;Ki lehet szakkolégista?;['egyetem', 'kollégium', 'szakkollégium'];dec. 9. 16:48;"Az egyetemeken csak az lehet szakkollégista, aki amúgy is kollégiumban lakik, vagy bármelyik hallgató lehet?
";True;10839922
200;;['egyetem', 'kollégium', 'szakkollégium'];dec. 9. 16:54;Ez a kettő egymástól független. A szakkollégiumra jelentkezni kell és eltérő, hogy mi kell a bejutáshoz pl. jó eredmények kellenek, de valahol kutatási tervet kérnek, felvételi elbeszélgetés van stb. Ennek utána lehet nézni.,;False;10839922
201;Miért jó egyetemi szakkolégistának lenni?;['egyetem', 'közösség', 'szakkollégium', 'szakmaiság'];2016. ápr. 17. 22:34;"Kérlek mondjatok érveket mellette vagy ellene
";True;7732780
202;;['egyetem', 'közösség', 'szakkollégium', 'szakmaiság'];2016. ápr. 17. 22:43;Ki mondta h jo? :D en semmilyen pozitivumot nem tudnek mondani ra, maximum annyit, hogy a kozossegi eleted esetleg szinesebb lehet, ill. h tanulsz egy kis onallosagot. Azonkivul a kollegium szerintem borzaszto: 0 privatszfera, ellopkodott kajak a hutobol, kifurdott melegviz.... Brr..;False;7732780
203;;['egyetem', 'közösség', 'szakkollégium', 'szakmaiság'];2016. ápr. 17. 23:05;"1. Nem tudod mi a szakkolégium... illetve a kolikra se általánosíts kérlek ;)

Szakkolikban ugye általában öntevékeny és szakmai körök, illetve a jó tanulók vannak. Ugye alapjában véve nehezebb bekerülni, de ott akár tovább képezheted magad, illetve nálunk pl ha vmelyik szakosztályban, körben benne vagy és aktivan kiveszed a részed, még + ösztöndíjaf is kapsz :)";False;7732780
204;;['egyetem', 'közösség', 'szakkollégium', 'szakmaiság'];2016. ápr. 18. 00:37;Sok lehetőséget biztosít ha az egyetem mellett is szeretnél tanulni a szakodhoz kapcsolódó dolgokról. Sokan jelentkeznek TDK-ra és egyéb versenyekre, szóval eléggé motiváló a környezet.;False;7732780
205;;['egyetem', 'közösség', 'szakkollégium', 'szakmaiság'];2016. ápr. 18. 11:58;"kollégista vagyok most is, szóval tudom h mivel jár a kollégium :D

Amúgy a szakkolégiumok kissé elszigetelnek is igaz? már mint a párom fél attól h nagyon le fog foglalni engem az ott lévő plusz teendők és h őt hanyagolni fogom";False;7732780
206;;['egyetem', 'közösség', 'szakkollégium', 'szakmaiság'];2016. ápr. 19. 21:16;Van azért mellette bőven szabadidőd, nem kötelező részt venni a programokon vagy szakkörökön. Inkább lehetőség és nem valami amire kényszerítve vagy.;False;7732780
207;Érdemes szakkollégiumba felvételizni bejárósként?;['egyetem', 'tag', 'kémia', 'kollégium'];2017. júl. 2. 13:24;"ELTE-TTK kémia szakra jelentkeztem, és elkezdtem nézelődni, hogy érdemes-e szakkollégiumba járni.
A Bolyai és az Eötvös lehetne a két szóbajövő hely, mit gondoltok, érdemes ide csatlakozni? A társaság milyen, illetve tényleg ad szakmai pluszt a tanulmányokhoz?

Várom válaszaitokat, köszi!
";True;8712004
208;Mi az a szakkollégium?;;2011. ápr. 3. 20:33;;True;1684125
209;;;2011. ápr. 3. 20:35;Szakiskolának a kollégiuma;False;1684125
210;;;2011. ápr. 3. 20:47;"Nem hinném.
Én egyetemi szakkollégiumra gondolok.";False;1684125
211;;;2011. ápr. 3. 20:54;"Egyetem szakjának a kollégiuma. -.-""";False;1684125
212;;;2011. ápr. 3. 20:59;Ez se valószínű...;False;1684125
213;;;2011. ápr. 3. 21:29;" 
[link]
 ";False;1684125
214;;;2011. ápr. 4. 15:01;Én egy szakkollégiumban lakok, gyakorlatilag a legjobb tanulmányi eredménnyel rendelkező diákok laknak itt, akik tevékeny részt vállalnak a közösségi munkában, kutató munkában, demonstrátorok az egyetemen, stb.;False;1684125
215;;;2011. ápr. 7. 21:48;"A szakkollégium (pl. az ELTE Eötvös Collegiuma vagy a Bolyai Szakkollégium) nemcsak szállást és szellemi otthont is ad a lakóinak. Többfordulós felvételi után kerülhetsz be, a feladatok között vannak játékosak is, ugyanis a diákok is ""megmérik"", kit vesznek fel maguk közé. A jó tanulmányi eredmény mellett a felvételihez egyéb erények (pl. nemzetközi diákolimpiai helyezés valamelyik tantárgyból, OKTV-eredmény stb.) is szükségeltetnek. A szakkollégiumnak komoly könyvtára van, s az egyetemi tárgyak mellett más ismereteket is tanítanak (pl. nyelveket). A bennmaradás feltétele a jó tanulmányi eredmény az egyetemen is. Keress rá a neten az Eötvös Collegium honlapjára, bővebb infókat is találsz (pl. hogy ajánló is szükségeltetik a jelentkezéshez). Remélem, segítettem :)";False;1684125
216;"Pannon egyetemisták! Jedlik Ányos koliról és a Hotel
Magisterről vélemények?";['egyetem', 'kollégium', 'Veszprém', 'Pannon Egyetem', 'Jedlik Ányos', 'szakkollégium'];2020. jan. 11. 19:43;"Magisternek a felszereltsége vonz, de a Jedliknél meg nagyon tetszik az állítólagos jó közösség, szalonnasütések, családias hangulat. Ilyenek tenylge vannak? Tapasztalatok mindkettővel kapcsolatban? Melyik éri meg jobban szerintetek?
";True;10267541
217;;['egyetem', 'kollégium', 'Veszprém', 'Pannon Egyetem', 'Jedlik Ányos', 'szakkollégium'];2020. jan. 31. 09:40;"Én egy fél évet a Magiban voltam, de jövő szeptembertől inkább átmegyek a központiba.
Lehet a felszereltsége jó de nagyon szerencse függő a társaság, vagy kifogsz egy jó szoba/blokktársat vagy kicsit elcsúszik a hangulat. Mindentől ""messze"" van (boltok, ilyesmik), igaz mellette van a DC, de úgyis mindenki a Gesztibe jár. De most kinek mi éri meg, nyugisabb, mert 4 emberre van egy fürdő és saját hűtő kettőtökre de tényleg a társasági élet nem mindenkinek jön össze.
Jedlikben tényleg jó a társaság, össze van fogva, és külön a tesi aláíráshoz van kosárlabda csak a jedlikeseknek. Kicsit béna de hangulatos kollégium, előadások vannak pluszban még.
Melyik szakra szeretnél amúgy jönni?:)";False;10267541
218;A szakkollégium mire való, miért jó oda bekerülni?;;2012. febr. 11. 21:24;"Mindenkitől hallom, milyen jó bekerülni egy szakkollégiumba. Mitől különbözik ez egy hagyományos kollégiumtól, miért jó a tagja lenni?

(leendő egyetemista)
";True;2659544
219;;;2012. febr. 11. 23:17;"




A szakkollégiumok amolyan ""elitneveldék"". Míg egy hagyományos kollégium csak az alapvető szükségleteid elégíti ki, egy szakkollégiumban szakma folyik, amiben neked is részt kell venned. Ez azt eredményezi, hogy sokkal többet fogsz tudni az évfolyamtársaidnál, és megkockáztatom, sokkal érdekesebb dolgokkal találkozol majd.
Elitnevelde olyan értelemben, hogy a jövőbeni szakmai elit magja a szakkollégiumból kerül ki. Így - habár ezt még talán nem látod olyan fontosnak - hihetetlenül értékes kapcsolatokat tudsz kialakítani már pusztán azzal, hogy beszélgetsz a szobatársaiddal.
Persze egy szakkollégium felszereltsége lényegesen jobb, mint egy hagyományos kollégiumé. Mert a magas színvonalú munka pénzt hoz. Emellett jó eséllyel olcsóbb, vagy akár ingyenes a bent lakás.
No és ami még fontos: ha magas szintű szakmai munkát akarsz egyetem után is végezni, a felvételinél igen jó pont, ha szakkollégista voltál.

Összességében ha komolyan veszed az egyetemet és valóban tanulni és fejlődni akarsz, akkor mindenképpen pályázz meg szakkollégiumi helyet! Csak nyerhetsz vele!
(egy érdekesség: húsz éve a rendszerváltás például elég konkrétan a Bibó kollégiumból indult :) )";False;2659544
220;;;2012. febr. 11. 23:20;"Vannak előnyei és hátrányai is.
Előny, hogy csak az élvonal kerülhet be, így azokkal leszel kollégista, akik valószínűleg a jövőben is a szakma élvonalában lesznek. ÁLtalában vannak külön rendezvények, pl meghívott délutáni előadók.
Általában a szakkolik jobban ellátottak.
Hátrány, hogy nagyobbak követelmények (pl hozni kell egy tanulmányi átlagot, különben kidobnak) és szigorúbbak a szabályok. Mivel kisebb a közösség, nagyobb szerep jut egy főre.

Kevesebb és kisebb a bulizás, döntsd el, hogy ez előny-e vagy hátrány.";False;2659544
221;;;2012. febr. 12. 07:59;"És hogyan lehet bekerülni? Fizetni is kell érte, vagy szimplán a jegyeket nézik, esetleg a szociális hátteret (egy szülő neveli a gyereket, stb)?

Mert ezek szerint nagyon jó lehetőséget biztosít.";False;2659544
222;;;2012. febr. 12. 21:38;Az adott szakkollégium szabályai rögzítik, hogy mit néznek. Járj utána az oldalán vagy kérdezd meg valakitől, aki pontosan tudja.;False;2659544
223;;;2012. febr. 13. 21:11;Köszönöm a válaszokat!;False;2659544
224;"Levelezős hallgatóként is lehetek tagja
szakkollégiumnak?";;2018. jún. 10. 14:59;;True;9349531
225;;;2018. jún. 10. 15:01;Meg kell beszélni a szakkoli vezetőségével, de alapesetben miért ne? Ha tudod teljesíteni a feltételeket (pl. jelenlét bizonyos számú szakmai programon);False;9349531
226;"Mennyibe kerül A Szent Ignác Jezsuita Szakkollégiumban
lakni?";;2011. febr. 8. 23:22;"Akik ott laktok, szeretitek? Nem vesznek el sok időt az extra kurzusok? Hány ágyas szobák lesznek az új épületben?
Minden érdekel!
";True;1536169
227;"Hogyha most érettségiztem, mit kéne beleírnom egy
önéletrajzba, ha semmi munkatapasztalatom nem volt még
(szakkollégiumi jelentkezéshez kell)?";;2019. aug. 10. 16:54;;True;10031555
228;;;2019. aug. 10. 17:54;az igazat:);False;10031555
229;;;2019. aug. 10. 20:05;Mindegy, mit írsz bele. A szakkollégiumok belterjes közösségek, úgyis az számít, hogy ki a haverod a társulatból.;False;10031555
230;Milyen Rajkban szakkolisnak lenni?;['szakkollégium'];2017. máj. 4. 11:22;"Kiket vesznek fel? Már mint mi számít a kiválasztásnál?
Úgy vélem h oda szinte csak ismerős által lehet bejutni..
";True;8593966
231;"ELTE Bolyai Szakkollégiumról lenne szükségem pár
infóra. Kérdések a leírásban. (Kötelező kérdőjel:?
)";['biológia', 'kollégium', 'ELTE', 'Bolyai', 'szakkollégium'];2015. júl. 23. 21:20;"Sziasztok! Sikeresen felvételt nyertem az ELTE Biológia alapképzésére. Szeretnék Bolyai szakkolis lenni. Letöltöttem a jelentkezési lapot, és látom, kérik az érettségi eredményeimet. Ezek biosz(e), föci, németen kívül mind csak négyesek, (ezek az ötösök). Ez így nagyon kevés lesz?
Emellett ugye kérnek két ajánlót. Én az középiskolás faktos tanáraimra gondoltam. Elég hatásos lesz, vagy gondolkodjak még?
";True;7055445
232;;['biológia', 'kollégium', 'ELTE', 'Bolyai', 'szakkollégium'];2015. aug. 7. 22:25;"Szia!
Én ismerem belülről a felvételit, és került már be ember hármas érettségivel is. Szóval nyugi, nem a számadatokon fog múlni. Az ajánlásokat pedig annó nekem is középiskolai tanárok írták.";False;7055445
233;Érdemes felvételizni egy szakkollégiumba?;;2012. júl. 13. 13:32;"Egyetemi tanulmányaim mellett lehetőség van, hogy szakkollégista legyek. A szakomnak megfelelő identitású helyre felvételiznék.
Van -e értelme egy szakkolinak? Előnyt jelent a munkavállalás során? Ad olyan pluszt, amivel a munkáltatók szemében előnyt jelent?
";True;3186001
234;;;2012. júl. 13. 14:42;Igen érdemes, ad pluszt!;False;3186001
235;;;2012. júl. 13. 16:39;Azt hallottam, h plusz tanulmányi feladatokat kell vállalni, és ez sok időt vesz el, esetleg a kötelező tananyag rovására mehet..;False;3186001
